"Name";"Nation";"Position";"Club";"Int Caps";"Int Goals";"Wage";"Value";"Date Of Birth";"Contract End";"Unique ID";"Club ID"
"Rakotomanga, Jordan";"France / Madagascar";"D/WB R, AM L";"FCSM";"0";"0";"60";"43160";"06.02.2009";"30.06.2028";"2000496070";"2009"
"Boussou, Maximilien";"France";"D C";"-";"0";"0";"0";"0";"08.04.2003";"-";"2000129574";"-1"
"Tiana, Leonardo";"Italie";"AM C";"Ligorna";"0";"0";"340";"33380";"24.05.2006";"30.06.2027";"2000269940";"43077352"
"Sales, Dani";"Espagne";"DM, AM C";"C.S. Puertollano";"0";"0";"600";"53480";"13.05.1998";"30.06.2026";"67246072";"67276609"
"Pisati, Samuele";"Italie";"AM/F C";"Como";"0";"0";"260";"170920";"27.02.2009";"30.06.2028";"2000489302";"1123"
"Ritter, Maxime";"France";"GK";"Strasbourg";"0";"0";"70";"257040";"17.01.2009";"30.06.2028";"2000484550";"872"
"Schirru, Andrea";"Italie";"D LC";"Cagliari";"0";"0";"260";"158190";"04.11.2008";"30.06.2028";"2000461338";"1114"
"Ferraris, Lorenzo";"Italie";"M C";"Torino";"0";"0";"260";"160400";"27.07.2007";"30.06.2027";"2000330146";"1174"
"Campatelli, Marco";"Italie";"DM";"Chievo";"0";"0";"260";"26010";"03.01.2007";"30.06.2026";"2000495814";"1122"
"Taha, Seif";"Jordanie / France";"D C";"Paris SG";"0";"0";"650";"182450";"16.10.2007";"30.06.2027";"2000478687";"868"
"Bacciardi, Lorenzo";"Italie";"D L";"Pisa";"0";"0";"260";"44510";"23.02.2007";"30.06.2026";"2000465420";"2215"
"Latifi, Artan";"Allemagne / Kosovo / Albanie";"AM C";"1. FSV Mainz 05";"0";"0";"650";"89470";"09.05.2007";"30.06.2026";"2000332491";"918"
"Naranjo, Mario";"Espagne";"AM RC";"Sevilla";"0";"0";"980";"88420";"04.05.2004";"30.06.2026";"2000499594";"1759"
"Chiesa, Lorenzo";"Italie";"AM RC";"-";"0";"0";"0";"0";"25.01.2004";"-";"2000025310";"-1"
"Kouranfal, Chamsedin";"France / Maroc";"AM C";"Auxerre";"0";"0";"650";"85210";"03.12.2005";"30.06.2026";"2000412550";"824"
"Vennettilli, Andréa";"France";"DM";"SM Caen";"0";"0";"100";"190370";"19.12.2006";"30.06.2026";"2000301382";"877"
"Lebarbier, Ewen";"France";"D L";"-";"0";"0";"0";"0";"02.06.2006";"-";"2000214509";"-1"
"Borgardt, Daniel";"Allemagne";"D C, DM";"Baunatal";"0";"0";"610";"14790";"25.04.1992";"30.06.2026";"91137203";"879236"
"Demirovic, Amon";"Allemagne / Bosnie";"WB L";"Rödinghausen";"0";"0";"610";"45110";"07.03.2007";"30.06.2026";"2000321878";"35116978"
"Vidal Cartoux, Noah";"France";"AM C";"Montpellier";"0";"0";"80";"21050";"27.03.2008";"30.06.2027";"2000401283";"859"
"Mendy, Elijah";"France";"D C";"RC Lens";"0";"0";"650";"140350";"25.08.2007";"30.06.2027";"2000388104";"871"
"Galvez-Diarra, Quentin";"France";"GK";"Olympique Saumur FC";"0";"0";"270";"17150";"08.09.2001";"30.06.2026";"49053611";"3503463"
"Esson, Brian";"France";"AM C";"Havre AC";"0";"0";"70";"218140";"02.03.2009";"30.06.2028";"2000513654";"856"
"Prud'homme, Quentin";"France";"AM R, ST";"Le Puy Foot 43";"0";"0";"50";"14740";"23.01.2007";"30.06.2026";"2000299427";"85060443"
"Tissa, Wassim";"Tunisie / France";"AM RL, ST";"FCSM";"0";"0";"80";"86210";"05.06.2008";"30.06.2027";"2000392374";"2009"
"Mayer, Florian";"Allemagne";"D C";"Siegen";"0";"0";"540";"30880";"04.03.1998";"30.06.2026";"91181691";"108993"
"Perin, Ernesto";"Italie";"M C";"Empoli FC";"0";"0";"810";"420040";"13.03.2007";"30.06.2027";"2000264935";"1126"
"Wynne, George";"Angleterre";"DM";"Birmingham";"0";"0";"580";"118540";"28.04.2007";"30.06.2026";"2000300028";"609"
"Spicuglia, Elia";"Italie";"AM LC";"Genoa";"0";"0";"260";"24960";"19.06.2007";"30.06.2026";"2000333095";"1132"
"Cernic, Sasha";"Canada / Slovénie";"D C";"Sampdoria";"0";"0";"220";"149390";"18.07.2008";"30.06.2028";"2000398141";"1167"
"Le Borgne, Andréa";"France";"DM";"U.S. Avellino 1912";"0";"0";"260";"60000";"27.07.2006";"30.06.2026";"2000438240";"1108"
"Zeppieri, Michael";"Canada / Italie";"ST";"Torino";"0";"0";"310";"237960";"23.09.2006";"30.06.2028";"2000269983";"1174"
"Bahar, Samed";"Allemagne / Turquie";"D R, DM";"Buchbach";"0";"0";"680";"40600";"20.10.1997";"30.06.2027";"91190311";"35024575"
"Ebane Caro, Noa";"France";"D/WB/M L";"EA Guingamp";"0";"0";"480";"149470";"15.04.2006";"30.06.2027";"2000291115";"840"
"Agyekum, Ezra";"Angleterre";"D/WB L";"Spurs";"0";"0";"350";"82320";"24.09.2008";"30.06.2027";"2000485993";"728"
"Danfakha, Ibrahima";"Espagne";"ST";"Getafe";"0";"0";"350";"0";"11.12.2008";"30.06.2026";"2000533599";"1710"
"Mout, Mathis";"France / Italie";"ST";"AC Monza";"0";"0";"220";"29470";"06.08.2007";"30.06.2027";"2000298535";"1149"
"Günay, Diren-Mehmet";"Allemagne / Turquie";"D/WB L, AM LC";"Zehlendorf";"0";"0";"580";"60000";"10.05.2003";"30.06.2027";"2000072524";"6002530"
"Galafassi, Filippo";"Italie";"AM R";"Bergamo";"0";"0";"660";"32500";"30.04.2006";"30.06.2027";"2000222336";"1106"
"Young, Ranel";"Angleterre";"AM RL, ST";"Bristol City";"0";"0";"930";"259090";"26.12.2005";"30.06.2027";"2000191822";"619"
"Barry, Omar";"Sénégal";"AM R";"Sassuolo";"0";"0";"260";"102250";"06.07.2008";"30.06.2027";"2000335136";"3800256"
"D'Elia, Marlon";"Allemagne / Irak";"D C, DM";"Großaspach";"0";"0";"0";"0";"17.04.2007";"-";"2000321655";"8700474"
"Nkpa, Elie";"France / Saint-Martin";"M C";"FC Lorient";"0";"0";"90";"137940";"01.05.2008";"30.06.2027";"2000489965";"2005"
"Schulten, Luca";"Allemagne";"ST";"Sport-Club Freiburg";"0";"0";"1180";"242800";"18.10.2006";"30.06.2027";"2000419703";"944"
"Troise, Antonio";"Italie";"DM, AM C";"Carrarese";"0";"0";"560";"39000";"24.04.2005";"30.06.2026";"2000098252";"1116"
"Arioli, Mattia";"Italie";"D/WB L";"Renate";"0";"0";"260";"43110";"18.09.2008";"30.06.2028";"2000509628";"1413274"
"Mensah, Kenneth";"Italie / Angleterre";"AM LC, F C";"Leeds";"0";"0";"350";"541370";"05.01.2009";"30.06.2027";"2000500948";"671"
"Naïte, Aly";"Guinée";"D C";"US Granville";"0";"0";"550";"28500";"02.03.2000";"30.06.2026";"2000213133";"2091"
"Soudi, Adam";"Maroc / France";"D C";"Toulouse FC";"0";"0";"70";"1116760";"18.03.2009";"30.06.2028";"2000490196";"886"
"Lang, Jarne";"Allemagne";"ST";"1. FC Heidenheim 1846";"0";"0";"650";"141350";"25.03.2008";"30.06.2027";"2000375809";"880295"
"Zantour, Ishaq";"France / Tunisie";"GK";"OGC Nice";"0";"0";"650";"689700";"14.02.2008";"30.06.2026";"2000399903";"862"
"Riemer, Jonathan";"Allemagne";"D LC, DM";"Lotte";"0";"0";"870";"51760";"02.10.2000";"30.06.2027";"91206158";"879921"
"Devine, Ed";"Angleterre";"D/WB RL";"Hull";"0";"0";"580";"37540";"24.11.2006";"30.06.2026";"2000256274";"665"
"Hinds, Kaylen";"Angleterre / Jamaïque";"AM LC, F C";"Hayes & Yeading";"0";"0";"0";"0";"28.01.1998";"-";"28099974";"30010182"
"Bugaj, Jan-Luca";"Allemagne";"ST";"Hamburger SV";"0";"0";"650";"10400";"02.03.2007";"30.06.2026";"2000259058";"947"
"Lara, Fran";"Espagne";"D LC, DM";"Linares";"0";"0";"1040";"19620";"10.03.1993";"30.06.2026";"67177396";"67174187"
"Koïta, Mahamadou";"France";"AM RL, ST";"Troyes";"0";"0";"80";"117290";"30.01.2008";"30.06.2027";"2000384657";"1971"
"Volkmuth, Marcel";"Allemagne";"D R, DM";"Aubstadt";"0";"0";"720";"33430";"09.11.1998";"30.06.2026";"91207338";"880371"
"Bernard, Bryan";"France";"GK";"Entente Feignies Aulnoye";"0";"0";"300";"22430";"05.05.2000";"30.06.2026";"49037708";"50051200"
"Guérin, Nolan";"France";"ST";"Laval MFC";"0";"0";"480";"15700";"18.04.2006";"30.06.2026";"2000415127";"2062"
"Maynard, Lois";"Saint-Kitts / Angleterre";"D C, DM";"Radcliffe";"30";"0";"460";"2790";"22.01.1989";"30.06.2026";"29125710";"5100023"
"Boissé, Noa";"France";"D R";"Le Mans FC";"0";"0";"480";"23910";"20.01.2006";"30.06.2026";"2000212406";"857"
"Lahmadi, Mehdi";"France / Maroc";"D R, DM";"FC Metz";"0";"0";"70";"328710";"27.02.2009";"30.06.2028";"2000471819";"844"
"González, Dani";"Espagne";"AM C";"C.P. Mijas";"0";"0";"400";"63160";"27.03.2006";"30.06.2027";"2000471261";"2000295636"
"Brezzo, Matteo";"Italie";"GK";"Chisola";"0";"0";"590";"33280";"13.06.2005";"30.06.2027";"2000124384";"43066349"
"Maiolo, Fabio";"Italie / Allemagne";"D C, DM, AM C";"Phönix Lübeck";"0";"0";"720";"56830";"10.02.1997";"30.06.2026";"91194809";"8711818"
"Parker, Dan";"Angleterre";"D L";"-";"0";"0";"0";"0";"09.06.2007";"-";"2000254689";"-1"
"Olivo, Gioele";"Italie";"D C";"Carrarese";"0";"0";"440";"27710";"03.02.2006";"30.06.2026";"2000244456";"1116"
"Ndongala, Héloïm";"France / R.D. Congo";"D C";"EA Guingamp";"0";"0";"60";"181050";"22.11.2008";"30.06.2028";"2000492989";"840"
"Khadasevych, Kyrylo";"Ukraine";"GK";"VfL Wolfsburg";"0";"0";"60";"375550";"26.07.2008";"30.06.2027";"2000368008";"961"
"Töruz, Efe";"Turquie";"GK";"Samsunspor";"0";"0";"250";"33080";"08.09.2006";"30.06.2026";"2000241612";"1878"
"Nyemb, Célestin";"Cameroun";"ST";"Valenciennes";"0";"0";"190";"80200";"04.01.2006";"30.06.2026";"2000311287";"888"
"Baldo";"Espagne";"AM C";"Sevilla";"0";"0";"630";"0";"29.06.2004";"30.06.2026";"2000499591";"1759"
"Constant, Cameron";"France";"D LC";"-";"0";"0";"0";"0";"04.03.2005";"-";"2000210437";"-1"
"Mežsargs, Kristians";"Lettonie";"ST";"Como";"0";"0";"830";"66660";"03.02.2006";"30.06.2027";"2000222798";"1123"
"Morris, Jack";"Angleterre";"AM C";"Leeds";"0";"0";"350";"32910";"25.01.2008";"30.06.2026";"2000406933";"671"
"Manzanedo, Aitor";"Espagne";"D LC";"Levante";"0";"0";"1150";"109230";"22.02.2006";"30.06.2027";"2000452127";"1717"
"D'Errico, Christian";"Italie";"M C";"Pescara";"0";"0";"220";"66160";"18.01.2008";"30.06.2027";"2000510041";"1158"
"Davies, Max";"Angleterre";"D LC";"Blackburn";"0";"0";"1160";"408640";"08.10.2006";"30.06.2029";"2000258480";"612"
"Kuczynski, Max";"Angleterre / Pologne / Jamaïque";"D LC";"Charlton";"0";"0";"580";"65250";"27.09.2006";"30.06.2026";"2000301025";"628"
"Del Rio, Davide";"Italie";"GK";"Sassuolo";"0";"0";"260";"42860";"26.10.2007";"30.06.2027";"2000268215";"3800256"
"Oum Oum, Dorian";"France";"GK";"-";"0";"0";"0";"0";"17.07.2007";"-";"2000399909";"-1"
"Warnken, Jannes";"Allemagne";"D C, DM";"SV Werder Bremen";"0";"0";"150";"50120";"03.03.2006";"30.06.2026";"2000310371";"948"
"Asamoah, Maleace";"Ghana / Angleterre";"AM RL, ST";"Shamrock Rovers";"0";"0";"1740";"320450";"15.11.2002";"30.06.2027";"2000132055";"596"
"Murdock, Freddie";"Irlande du Nord / Angleterre";"M C";"Everton";"0";"0";"350";"361650";"01.01.2009";"30.06.2027";"2000498186";"650"
"Dramé, Bakoutoubo";"France";"ST";"Paris SG";"0";"0";"70";"154380";"02.03.2009";"30.06.2028";"2000490738";"868"
"Troiani, Nicolò";"Italie";"DM";"AS Roma";"0";"0";"260";"64160";"10.07.2007";"30.06.2026";"2000330591";"1100"
"Jedd, Wissam";"France / Maroc";"DM";"St-Pryvé St-Hilaire FC";"0";"0";"300";"16710";"24.07.2001";"30.06.2026";"2000235328";"8449786"
"Mariotti, Andrea";"Italie";"DM";"Genoa";"0";"0";"260";"195480";"07.05.2008";"30.06.2027";"2000456995";"1132"
"Forget, Quentin";"France";"D C";"FC Nantes";"0";"0";"90";"545350";"02.05.2008";"30.06.2027";"2000393038";"846"
"Tordiglione, Nicolò";"Italie";"ST";"Tau";"0";"0";"380";"24060";"13.06.2006";"30.06.2026";"2000200970";"43269876"
"Arman";"Espagne";"AM C";"-";"0";"0";"0";"0";"13.10.2007";"-";"2000455046";"-1"
"Ragosta, Michele";"Italie";"AM R, ST";"Juve Stabia";"0";"0";"220";"63160";"21.12.2007";"30.06.2027";"2000409132";"1138"
"Maghlout, Mahdi";"France / Algérie";"AM RC";"Blu-neri";"0";"0";"260";"16690";"03.05.2009";"30.06.2028";"2000517781";"1135"
"Revill, Harry";"Angleterre";"D C";"Hull";"0";"0";"580";"37540";"25.02.2007";"30.06.2026";"2000256273";"665"
"Schlüsselburg, Felix";"Allemagne";"D C, DM";"RW Koblenz";"0";"0";"640";"55710";"05.05.2001";"30.06.2027";"91203084";"2000108649"
"Negri, Gabriele";"Italie";"AM RL, ST";"Sassuolo";"0";"0";"480";"29170";"03.06.2006";"30.06.2026";"2000282531";"3800256"
"Soylu, Darwin";"Turquie / Allemagne";"M C";"VfL Wolfsburg";"0";"0";"650";"78940";"26.03.2007";"30.06.2026";"2000330230";"961"
"Treffiletti, Danilo";"Italie / Australie";"DM";"AC Monza";"0";"0";"220";"380940";"31.01.2008";"30.06.2027";"2000398120";"1149"
"Kamissoko, Fousseny";"France";"ST";"Lushnja";"0";"0";"120";"51430";"09.08.1996";"30.06.2027";"2000226249";"1300086"
"Balliana, David";"France";"ST";"AS Monaco";"0";"0";"90";"117290";"01.05.2008";"30.06.2027";"2000406229";"826"
"Gaval, Aimé";"France";"ST";"FC Versailles";"0";"0";"690";"19550";"25.10.2005";"30.06.2026";"2000483187";"2083"
"Donou, Kodjo";"Togo / France";"ST";"-";"0";"0";"0";"-1";"31.10.2009";"-";"2002067966";"-1"
"Nascimento, Adler";"Portugal / Guinée-Bissau";"AM RLC";"Crystal Palace";"0";"0";"1740";"65310";"25.11.2004";"30.06.2026";"2000097150";"642"
"Loreti, Mirko";"Italie";"AM L, ST";"AS Roma";"0";"0";"260";"766900";"12.08.2008";"30.06.2028";"2000441381";"1100"
"Nechab, Walid";"France / Algérie";"AM RC";"OL";"0";"0";"70";"298340";"24.03.2009";"30.06.2028";"2000497715";"865"
"Stamm, David";"Allemagne";"D/WB RL, M R";"SC Paderborn 07";"0";"0";"1000";"193980";"13.05.2005";"30.06.2026";"2000172493";"121198"
"Daubenfeld, Lucas";"France";"D/WB R";"Olympique de Marseille";"0";"0";"650";"64160";"31.01.2006";"30.06.2027";"2000292784";"866"
"Matadeen, Jay";"Angleterre";"AM C";"Sunderland";"0";"0";"350";"621990";"27.09.2008";"30.06.2027";"2000472221";"722"
"Da Silva, Hugo";"France / Portugal";"DM";"Stade Poitevin FC";"0";"0";"480";"20060";"03.12.2002";"30.06.2026";"2000437039";"85042138"
"Konaté, Cheick";"Côte d'Ivoire";"M C";"US Thionville Lusitanos";"0";"0";"480";"49170";"10.08.2005";"30.06.2027";"2000516024";"2000124441"
"Lloyd, Oliver";"Pays de Galles / Angleterre";"GK";"Middlesbrough";"0";"0";"350";"148990";"03.03.2008";"30.06.2026";"2000416040";"685"
"Özdemir, Mustafa";"Allemagne / Turquie";"D L";"-";"0";"0";"0";"0";"09.04.2007";"-";"2000331198";"-1"
"Blaszczak, Tim";"Allemagne";"DM";"1. FC Union Berlin";"0";"0";"660";"310770";"25.08.2007";"30.06.2028";"2000330307";"121182"
"Alonzo Rodrigues, Kévin";"France";"AM C";"US Hostert";"0";"0";"240";"11400";"13.10.1997";"30.06.2026";"2000429757";"18045778"
"Ashfaq, Ali";"Maldives";"ST";"Super United";"85";"54";"20";"0";"06.09.1985";"31.12.2026";"148754";"2000066460"
"Holovachov, Daniil";"Ukraine";"ST";"-";"0";"0";"0";"0";"30.01.2006";"-";"2000307913";"-1"
"Ndongo, Sidy";"France";"AM L";"Paris FC";"0";"0";"70";"210120";"26.02.2009";"30.06.2028";"2000497251";"867"
"Poser, Nick";"Allemagne";"AM L";"Eilenburg";"0";"0";"670";"49620";"07.08.2002";"30.06.2027";"2000521769";"879687"
"Delest, Shadyl";"France / Maroc";"D C";"-";"0";"0";"0";"0";"02.01.2005";"-";"2000126734";"-1"
"Fasida, Jacob";"Angleterre";"D LC, DM";"Crystal Palace";"0";"0";"350";"196240";"16.09.2008";"30.06.2027";"2000451473";"642"
"Calabrese, Francesco";"Allemagne / Italie";"D/WB L, AM LC";"Obertshausen";"0";"0";"0";"0";"19.07.1996";"-";"91198529";"35116415"
"Djamna, Frank";"Angleterre / Cameroun";"AM C";"Nott'm Forest";"0";"0";"580";"345040";"22.01.2008";"30.06.2027";"2000369128";"692"
"Hall, Tye";"Angleterre";"DM";"Spurs";"0";"0";"1110";"121030";"01.10.2007";"30.06.2029";"2000389895";"728"
"Camara, Mamadou";"France";"D C";"Amiens SC";"0";"0";"80";"135330";"29.05.2008";"30.06.2027";"2000443547";"831"
"Dianka, Djibril";"Mali / France";"D/WB R";"-";"0";"0";"0";"0";"03.02.2004";"-";"2000191189";"-1"
"Ortega, José Antonio";"Espagne";"DM";"Real Hispalis";"0";"0";"310";"44210";"10.04.2008";"30.06.2026";"2000419345";"1733"
"Delphis, Adriano";"France";"AM C";"FCSM";"0";"0";"100";"19450";"26.05.2007";"30.06.2026";"2000303616";"2009"
"Cenatiempo, Valentin";"France";"GK";"Concarneau";"0";"0";"190";"45760";"25.06.2005";"30.06.2026";"2000210712";"3501956"
"Phillips, Billy";"Angleterre";"AM/F C";"Chippenham";"0";"0";"580";"63120";"10.07.2006";"30.06.2026";"2000222668";"5103663"
"Gomis, Kahéne";"France";"D C";"Olympique de Marseille";"0";"0";"70";"382140";"23.06.2009";"30.06.2028";"2000490093";"866"
"Rossitto, Niccolò";"Italie";"AM RL";"Bologna";"0";"0";"260";"81700";"19.09.2008";"30.06.2028";"2000505540";"1111"
"Paisley, Jarell";"France / Guadeloupe";"D/WB L";"Paris SG";"0";"0";"70";"766700";"30.01.2009";"30.06.2028";"2000490716";"868"
"Teijo, Quique";"Espagne";"D/WB R";"Coruña";"0";"0";"1680";"44340";"03.04.2004";"30.06.2026";"2000124656";"1705"
"Montalbán, Sebastián";"Espagne";"AM/F C";"-";"0";"0";"0";"-1";"29.10.2009";"-";"2002068169";"-1"
"Evangelista, Carlo";"Italie";"ST";"Fiorentina";"0";"0";"260";"149870";"02.02.2007";"30.06.2026";"2000271663";"1129"
"Simon, Josias";"Allemagne";"AM RL, ST";"1. FC Köln";"0";"0";"60";"64160";"17.05.2008";"30.06.2026";"2000427356";"916"
"Grilli, Federico";"Italie";"D C";"Como";"0";"0";"410";"36090";"18.04.2007";"30.06.2027";"2000373760";"1123"
"Chamakh, Jasser";"France / Tunisie";"AM L";"AS Saint-Priest";"0";"0";"300";"23460";"19.09.2003";"30.06.2026";"2000200990";"2054"
"Valentino, Antonio";"Italie";"ST";"Juve Stabia";"0";"0";"220";"93230";"18.01.2008";"30.06.2027";"2000409107";"1138"
"Mendes, Ikauar";"France / Guinée-Bissau";"ST";"St-Pryvé St-Hilaire FC";"0";"0";"480";"31670";"05.07.1999";"30.06.2026";"2000217036";"8449786"
"Lau González";"Espagne";"D C, DM";"Girona";"0";"0";"380";"128720";"22.01.2008";"30.06.2027";"2000410538";"814089"
"Sayaih, Ilyas";"Maroc / Italie";"GK";"-";"0";"0";"0";"0";"17.01.2006";"-";"2000179929";"-1"
"Bikindu, Jérémie";"France / R.D. Congo";"GK";"-";"0";"0";"0";"0";"24.10.2003";"-";"2000313998";"-1"
"Dorigo, Andrea";"Italie";"GK";"Cesena FC";"0";"0";"260";"118290";"28.02.2008";"30.06.2027";"2000401850";"1120"
"Gauche-Fornoni, Luke";"France";"GK";"Clermont Foot";"0";"0";"60";"107060";"12.01.2009";"30.06.2028";"2000489197";"1992"
"Brugognone, Giuseppe";"Italie";"AM RL";"Sangiuliano";"0";"0";"360";"33280";"26.07.2005";"30.06.2026";"2000102046";"2000115663"
"Seye, Pape";"France / Sénégal";"DM";"-";"0";"0";"0";"0";"31.12.1996";"-";"50065142";"-1"
"Olgun, Etan";"France / Turquie";"DM";"-";"0";"0";"0";"0";"17.01.2007";"-";"2000290591";"-1"
"Parra, Asier";"Espagne / Pays Basque";"AM C";"-";"0";"0";"0";"0";"04.05.1997";"-";"67226592";"-1"
"Özkan, Mikail";"Allemagne / Turquie";"D LC";"1. FC Köln";"0";"0";"910";"7390";"29.03.2003";"30.06.2026";"2000041349";"916"
"DuPont, Noah";"Nouvelle-Zélande / Angleterre";"D C";"West Brom";"0";"0";"580";"351480";"18.10.2007";"30.06.2027";"2000406770";"734"
"Dabo, Ibrahima";"Madagascar / France / Sénégal";"GK";"US Lusitanos Saint-Maur";"12";"0";"300";"8620";"22.07.1992";"30.06.2026";"48045753";"2052"
"Costabile, Cristian";"Italie";"D C";"Sassuolo";"0";"0";"260";"33380";"02.04.2008";"30.06.2027";"2000372641";"3800256"
"Ouasfane, Driss";"France / Algérie";"D C";"SC Toulon";"0";"0";"470";"4860";"13.09.1999";"30.06.2026";"48049709";"50046914"
"Pastor, Nacho";"Espagne";"D RC";"Bergantiños";"0";"0";"1700";"32300";"03.04.2000";"30.06.2026";"67289960";"7441045"
"Savin, Lenny";"France";"AM R, ST";"FC Nantes";"0";"0";"90";"978420";"17.06.2008";"30.06.2027";"2000393054";"846"
"Jon García";"Espagne / Pays Basque";"D R";"Atlético Pamplona";"0";"0";"310";"0";"28.01.2003";"30.06.2026";"2000182484";"1685"
"Clet, Chrys";"France";"D/WB/AM R";"Troyes";"0";"0";"60";"101200";"01.02.2009";"30.06.2028";"2000492412";"1971"
"Glais, Pacôme";"France";"D/WB R";"Stade Briochin";"0";"0";"40";"15340";"12.08.2007";"30.06.2027";"2000512842";"878"
"Franke, Lenny";"Allemagne";"AM R";"RB Leipzig";"0";"0";"60";"107060";"19.10.2008";"30.06.2027";"2000503475";"91013388"
"Mary, Théo";"France";"DM";"Auxerre";"0";"0";"650";"53630";"01.05.2006";"30.06.2026";"2000306561";"824"
"Dia, Mansour";"France / Mali / Sénégal";"GK";"FC Lorient";"0";"0";"70";"12630";"07.02.2009";"30.06.2028";"2000489972";"2005"
"Chiabotto, Vittorio";"Italie";"M C";"Treviso";"0";"0";"220";"177140";"26.07.2007";"30.06.2027";"2000318506";"1176"
"Baraldi, Stefano";"Italie";"M C";"Mantova";"0";"0";"220";"129320";"18.08.2007";"30.06.2027";"2000408245";"700198"
"Traoré, Moussa";"Espagne / Mali";"M C";"Villarreal";"0";"0";"460";"37890";"04.04.2008";"30.06.2027";"2000507849";"1777"
"Kuntze, Jakob";"Allemagne";"DM";"Kassel";"0";"0";"60";"46800";"29.08.2007";"30.06.2026";"2000331831";"877202"
"Colomo, Romain";"France";"ST";"AS Furiani-Agliani";"0";"0";"470";"14070";"25.05.2002";"30.06.2026";"2000063933";"34003188"
"Ozzano, Daniel";"Hongrie / Italie";"D C";"-";"0";"0";"0";"0";"19.09.2004";"-";"2000024691";"-1"
"Mena, Javier";"Espagne";"D C, DM";"R. Madrid";"0";"0";"790";"101650";"20.04.2007";"30.06.2026";"2000305003";"1736"
"Dijoux, Baptiste";"France / La Réunion";"D C";"Dijon FCO";"0";"0";"60";"98740";"18.08.2008";"30.06.2028";"2000497350";"839"
"Salhi, Iliès";"France";"AM L, ST";"FCSM";"0";"0";"80";"34080";"12.04.2008";"30.06.2027";"2000395626";"2009"
"Konaté, Abdou-Salam";"France / Sénégal";"M C";"Parma";"0";"0";"260";"53380";"25.11.2006";"30.06.2026";"2000292139";"1156"
"Pereira, Diego";"Espagne";"D/WB/AM R";"L'Entregu";"0";"0";"370";"5700";"20.04.1999";"30.06.2026";"2000111540";"67101277"
"Butka, Luka-Viktor";"Allemagne";"D C";"Reutlingen";"0";"0";"240";"11960";"01.01.2007";"30.06.2026";"2000321656";"2254"
"Minelli, Leo";"Italie";"M C";"Bologna";"0";"0";"260";"25000";"07.04.2007";"30.06.2026";"2000294204";"1111"
"Di Maria, Alessandro";"Italie";"DM";"Casciavit";"0";"0";"260";"40220";"20.01.2007";"30.06.2026";"2000330628";"1099"
"Lescott, Clayton";"Angleterre";"M C";"Preston";"0";"0";"350";"72860";"09.06.2008";"30.06.2026";"2000408824";"700"
"Crutchett, Liam";"Angleterre";"D/WB L";"Brighton";"0";"0";"580";"46590";"13.01.2008";"30.06.2027";"2000445551";"618"
"Knight, Rhys";"Irlande";"AM RC";"Bristol City";"0";"0";"1160";"60900";"21.09.2007";"30.06.2029";"2000490006";"619"
"Frost, Tyler";"Angleterre";"WB/AM RL";"Aldershot Town";"0";"0";"810";"109730";"07.07.1999";"30.06.2026";"29163031";"573"
"Cissé, Prince";"Pays de Galles / Angleterre / France";"D RC, AM RL";"Liverpool";"0";"0";"350";"126190";"26.07.2008";"30.06.2026";"2000399858";"676"
"Sáenz, Manuel";"Espagne / Pays Basque";"AM C";"Real San Sebastián";"0";"0";"790";"1380";"11.12.2007";"30.06.2026";"2000518519";"1742"
"Martins, Nicolas";"France";"DM";"FC Versailles";"0";"0";"700";"23400";"27.06.1999";"30.06.2026";"2000029040";"2083"
"John, Michael";"Allemagne / Nigeria";"ST";"VfL Wolfsburg";"0";"0";"650";"181950";"31.03.2008";"30.06.2026";"2000375486";"961"
